year,seq,school_code,school_name,major_group,selection_requirement,score,remark
2024,640,3219,苏州大学,03,思想政治＋历史＋地理,638,114 104 138 282 
2024,641,3220,江苏大学,01,不限,565,107 114 113 231 
2024,642,3220,江苏大学,02,物理＋化学,569,108 115 109 237 
2024,643,3221,南京信息工程大学,01,物理＋化学(中外合办),614,109 127 135 243 
2024,644,3221,南京信息工程大学,02,物理＋化学,622,115 131 121 255 
2024,645,3222,南京医科大学,01,不限,576,94 118 109 255 
2024,646,3222,南京医科大学,02,物理＋化学,542,87 103 133 219 
2024,647,3223,南京师范大学,01,不限,602,114 108 119 261 
2024,648,3223,南京师范大学,02,地理,620,122 99 117 282 
2024,649,3223,南京师范大学,03,物理＋化学,593,102 118 127 246 
2024,650,3224,西交利物浦大学,01,不限(中外合办),613,110 118 145 240 
2024,651,3224,西交利物浦大学,02,物理(中外合办),607,112 123 114 258 
2024,652,3224,西交利物浦大学,03,物理＋化学(中外合办),614,114 115 130 255 
2024,653,3230,江苏科技大学,01,不限,520,102 72 118 228 
2024,654,3230,江苏科技大学,02,物理＋化学,487,88 73 113 213 
2024,655,3230,江苏科技大学,03,物理＋化学,504,88 96 116 204 
2024,656,3231,南京工业大学,01,不限,538,114 84 97 243 
2024,657,3231,南京工业大学,02,物理＋化学,554,91 107 116 240 
2024,658,3233,南京邮电大学,01,物理＋化学,610,105 124 123 258 
2024,659,3234,南京林业大学,01,不限,585,108 98 124 255 
2024,660,3234,南京林业大学,02,物理,569,99 126 118 216 
2024,661,3234,南京林业大学,03,物理＋化学,556,99 114 106 237 
2024,662,3235,南通大学,01,物理＋化学,521,90 115 82 234 
2024,663,3237,南京中医药大学,01,不限,530,102 108 110 210 
2024,664,3237,南京中医药大学,02,物理＋化学,599,117 123 128 231 
2024,665,3238,南京财经大学,01,不限,544,98 94 103 249 
2024,666,3239,苏州科技大学,01,历史,524,104 72 129 219 
2024,667,3239,苏州科技大学,02,物理＋化学,497,80 112 101 204 
2024,668,3240,金陵科技学院,01,不限,486,104 81 100 201 
2024,669,3240,金陵科技学院,02,物理＋化学,479,82 107 101 189 
2024,670,3241,常州工学院,01,不限,484,79 93 108 204 
2024,671,3242,扬州大学,01,不限,582,101 108 133 240 
2024,672,3242,扬州大学,02,物理＋化学,555,96 115 119 225 
2024,673,3242,扬州大学,03,思想政治＋历史,577,116 115 106 240 
2024,674,3243,南京工程学院,01,物理＋化学,525,105 103 95 222 
2024,675,3244,南京审计大学,01,不限(中外合办),586,110 105 128 243 
2024,676,3244,南京审计大学,02,物理(中外合办),566,101 115 104 246 
2024,677,3244,南京审计大学,03,不限,566,111 99 116 240 
2024,678,3246,江苏海洋大学,01,不限,500,117 65 120 198 
2024,679,3247,盐城师范学院,01,不限,488,88 85 105 210 
2024,680,3248,徐州医科大学,01,物理＋化学,593,95 127 125 246 
2024,681,3249,南京晓庄学院,01,不限,493,94 98 103 198 
2024,682,3252,无锡太湖学院,01,不限,476,100 104 68 204 
2024,683,3255,南京航空航天大学金城学院,01,物理＋化学,434,    
2024,684,3266,南京审计大学金审学院,01,不限,484,89 94 88 213 
2024,685,3271,南通大学杏林学院,01,物理＋化学,474,96 85 92 201 
2024,686,3284,南京特殊教育师范学院,01,不限,507,101 56 116 234 
2024,687,3301,中国美术学院,01,不限,542,106 111 109 216 
2024,688,3310,浙江大学,01,不限,676,117 134 146 279 
2024,689,3310,浙江大学,02,物理＋化学,679,122 142 127 288 
2024,690,3311,温州医科大学,01,物理＋化学(中外合办),587,112 115 129 231 外语线:120
2024,691,3311,温州医科大学,02,物理＋化学,550,104 107 117 222 
2024,692,3312,宁波诺丁汉大学,01,不限(中外合办),610,117 119 134 240 外语线:115
2024,693,3312,宁波诺丁汉大学,02,思想政治(中外合办),611,111 109 130 261 外语线:115
2024,694,3312,宁波诺丁汉大学,03,物理＋化学(中外合办),605,113 117 126 249 外语线:115
2024,695,3313,浙江大学医学院,01,物理＋化学,662,114 138 128 282 
2024,696,3320,杭州电子科技大学,01,不限,559,104 110 105 240 
2024,697,3320,杭州电子科技大学,02,物理＋化学,606,116 108 127 255 
2024,698,3321,浙江工业大学,01,物理＋化学,576,105 104 127 240 
2024,699,3322,浙江理工大学,01,不限,542,102 105 107 228 
2024,700,3322,浙江理工大学,02,物理,532,110 83 114 225 
2024,701,3322,浙江理工大学,03,物理＋化学,549,97 118 115 219 
2024,702,3323,浙江师范大学,01,不限(中外合办),532,106 107 112 207 外语线:110
2024,703,3323,浙江师范大学,02,不限,539,98 93 111 237 
2024,704,3323,浙江师范大学,03,思想政治,568,99 110 128 231 
2024,705,3324,杭州师范大学,01,物理＋化学,530,92 108 111 219 
2024,706,3325,浙江工商大学,01,不限,555,105 101 115 234 
2024,707,3327,中国计量大学,01,物理＋化学,558,77 127 117 237 
2024,708,3328,浙江财经大学,01,不限,554,98 114 120 222 
2024,709,3328,浙江财经大学,02,物理＋化学,549,101 107 122 219 
2024,710,3329,宁波大学,01,不限,577,100 112 128 237 
2024,711,3329,宁波大学,02,不限,567,98 106 123 240 外语线:110
2024,712,3329,宁波大学,03,不限,567,116 80 128 243 外语线:115
2024,713,3330,浙江传媒学院,01,不限(中外合办),544,108 98 119 219 外语线:105
2024,714,3330,浙江传媒学院,02,不限,545,104 110 100 231 
2024,715,3330,浙江传媒学院,03,不限,562,92 98 129 243 
2024,716,3330,浙江传媒学院,04,物理＋化学,542,104 106 128 204 
2024,717,3330,浙江传媒学院,05,物理＋化学,434,    
2024,718,3331,浙江农林大学,01,不限,520,97 97 116 210 
2024,719,3333,湖州师范学院,01,不限,496,84 73 102 237 
2024,720,3334,温州肯恩大学,01,不限(中外合办),584,114 121 115 234 外语线:105
2024,721,3335,温州大学,01,不限,519,95 86 107 231 
2024,722,3401,合肥工业大学,01,不限(中外合办),594,107 119 101 267 
2024,723,3401,合肥工业大学,02,物理,599,107 130 110 252 
2024,724,3401,合肥工业大学,03,物理＋化学,591,93 111 123 264 
2024,725,3402,中国科学技术大学,01,物理＋化学,675,117 135 138 285 
2024,726,3403,安徽大学,01,不限,596,109 125 113 249 
2024,727,3403,安徽大学,02,物理＋化学,603,101 124 135 243 
2024,728,3410,安徽工业大学,01,不限,503,105 89 105 204 
2024,729,3411,安徽理工大学,01,物理＋化学,491,90 83 99 219 
2024,730,3412,安徽农业大学,01,不限,511,108 80 104 219 
2024,731,3412,安徽农业大学,02,物理＋化学,507,103 106 103 195 
2024,732,3413,安徽医科大学,01,不限,563,104 115 116 228 
2024,733,3413,安徽医科大学,02,物理＋化学,554,108 120 101 225 
2024,734,3415,安徽师范大学,01,不限,530,114 103 97 216 
2024,735,3417,安徽财经大学,01,不限,526,102 85 114 225 
2024,736,3418,安徽建筑大学,01,不限,495,103 87 86 219 
2024,737,3418,安徽建筑大学,02,物理,476,97 84 91 204 
2024,738,3418,安徽建筑大学,03,物理＋地理,508,101 90 89 228 
2024,739,3419,安徽中医药大学,01,化学,525,111 82 113 219 
2024,740,3419,安徽中医药大学,02,物理＋化学,556,103 108 105 240 
2024,741,3501,厦门大学,01,不限,644,116 118 137 273 
2024,742,3501,厦门大学,02,物理,649,116 136 130 267 
2024,743,3501,厦门大学,03,物理＋化学,645,108 124 140 273 
2024,744,3501,厦门大学,04,物理＋化学,609,107 120 133 249 外语线:120
2024,745,3502,福州大学,01,物理＋化学,598,108 105 136 249 
2024,746,3510,华侨大学,01,不限,538,104 100 106 228 
2024,747,3510,华侨大学,02,物理＋化学,562,103 115 119 225 
2024,748,3511,福建理工大学,01,物理＋化学,503,90 95 105 213 
2024,749,3512,福建农林大学,01,物理＋化学,523,93 113 104 213 
2024,750,3513,集美大学,01,不限,529,100 109 116 204 
2024,751,3514,福建医科大学,01,物理＋化学＋生物,497,89 106 113 189 
2024,752,3516,厦门理工学院,01,物理＋化学,513,96 94 116 207 
2024,753,3518,泉州师范学院,01,物理＋化学,462,81 90 108 183 
2024,754,3520,福建中医药大学,01,物理＋生物,542,110 96 147 189 
2024,755,3530,厦门大学嘉庚学院,01,不限,483,89 86 89 219 
2024,756,3531,集美大学诚毅学院,01,不限,478,90 90 106 192 
2024,757,3605,南昌大学,01,物理＋化学(中外合办),592,110 131 114 237 
2024,758,3605,南昌大学,02,不限,589,107 124 106 252 
2024,759,3605,南昌大学,03,物理＋化学,576,89 120 118 249 
2024,760,3610,华东交通大学,01,物理＋化学,495,102 95 73 225 
2024,761,3611,东华理工大学,01,不限,492,81 107 97 207 
2024,762,3612,南昌航空大学,01,不限,503,92 98 103 210 
2024,763,3612,南昌航空大学,02,物理＋化学,511,91 103 107 210 
2024,764,3613,江西理工大学,01,不限,512,96 102 86 228 
2024,765,3613,江西理工大学,02,物理,505,90 93 94 228 
2024,766,3613,江西理工大学,03,物理＋化学,491,93 97 103 198 
2024,767,3614,江西农业大学,01,不限,493,108 81 79 225 
2024,768,3614,江西农业大学,02,物理＋化学,486,74 105 100 207 
2024,769,3615,江西中医药大学,01,物理＋生物,527,99 109 109 210 
2024,770,3616,江西师范大学,01,不限,568,102 103 120 243 
2024,771,3616,江西师范大学,02,物理＋化学,531,91 106 112 222 
2024,772,3617,上饶师范学院,01,不限,476,93 84 101 198 
2024,773,3620,井冈山大学,01,不限,485,98 99 93 195 
2024,774,3620,井冈山大学,02,物理＋化学,478,103 101 88 186 
2024,775,3621,江西财经大学,01,物理(中外合办),553,100 121 125 207 
2024,776,3621,江西财经大学,02,物理＋化学(中外合办),544,107 112 112 213 
2024,777,3621,江西财经大学,03,不限,563,107 107 106 243 
2024,778,3621,江西财经大学,04,物理＋化学,547,108 107 128 204 
2024,779,3623,南昌工程学院,01,不限,487,74 93 113 207 
2024,780,3623,南昌工程学院,02,物理＋化学,485,96 97 118 174 
2024,781,3624,九江学院,01,不限,484,93 91 93 207 
2024,782,3624,九江学院,02,物理,479,89 88 77 225 
2024,783,3630,南昌理工学院,01,不限,466,102 79 63 222 
2024,784,3630,南昌理工学院,02,物理＋化学,434,    
2024,785,3633,南昌交通学院,01,不限,469,82 97 92 198 
2024,786,3633,南昌交通学院,02,物理＋化学,448,83 99 95 171 
2024,787,3634,赣东学院,01,不限,484,100 95 70 219 
2024,788,3635,南昌航空大学科技学院,01,物理＋化学,438,88 92 60 198 
2024,789,3636,赣南科技学院,01,不限,480,89 73 114 204 
2024,790,3638,南昌医学院,01,物理＋化学,532,103 94 125 210 
2024,791,3638,南昌医学院,02,物理＋化学,526,89 114 101 222 
2024,792,3638,南昌医学院,03,物理＋生物,524,105 98 120 201 
2024,793,3639,江西财经大学现代经济管理学院,01,不限,480,95 87 97 201 
2024,794,3640,江西农业大学南昌商学院,01,不限,477,87 71 103 216 
2024,795,3640,江西农业大学南昌商学院,02,物理,458,78 113 81 186 
2024,796,3650,江西科技学院,01,不限,455,99 61 76 219 
2024,797,3650,江西科技学院,02,物理＋化学,434,    
2024,798,3665,南昌工学院,01,物理＋化学,434,    
2024,799,3701,山东艺术学院,01,不限,515,105 98 108 204 
2024,800,3710,山东大学,01,不限,637,116 121 139 261 
2024,801,3710,山东大学,02,物理＋化学,638,108 133 130 267 
2024,802,3711,中国海洋大学,01,不限(中外合办),624,121 110 138 255 
2024,803,3711,中国海洋大学,02,物理＋化学(中外合办),616,114 118 141 243 
2024,804,3711,中国海洋大学,03,物理＋化学(中外合办),621,101 126 133 261 
2024,805,3711,中国海洋大学,04,物理＋化学(中外合办),623,108 123 140 252 
2024,806,3711,中国海洋大学,05,物理＋化学(中外合办),618,118 123 140 237 
2024,807,3711,中国海洋大学,06,不限,623,109 128 134 252 
2024,808,3711,中国海洋大学,07,物理＋化学,623,114 129 134 246 
2024,809,3712,中国石油大学(华东),01,不限,603,108 121 131 243 
2024,810,3712,中国石油大学(华东),02,物理＋化学,581,101 109 119 252 
2024,811,3713,山东大学威海分校,01,不限,631,107 129 140 255 
2024,812,3713,山东大学威海分校,02,物理＋化学,636,120 128 136 252 
2024,813,3714,哈尔滨工业大学(威海),01,物理＋化学,649,114 132 145 258 
2024,814,3720,山东科技大学,01,物理,539,101 98 127 213 
2024,815,3720,山东科技大学,02,物理＋化学,562,101 123 116 222 
2024,816,3721,青岛科技大学,01,不限,531,89 105 121 216 
2024,817,3721,青岛科技大学,02,物理＋化学,526,90 102 97 237 
2024,818,3722,济南大学,01,不限,524,104 94 110 216 
2024,819,3722,济南大学,02,物理＋化学,571,102 133 120 216 
2024,820,3723,青岛理工大学,01,物理,524,106 106 105 207 
2024,821,3723,青岛理工大学,02,物理＋化学,514,101 107 108 198 
2024,822,3724,山东建筑大学,01,不限,515,95 82 101 237 
2024,823,3724,山东建筑大学,02,物理＋化学,508,86 103 103 216 
2024,824,3725,山东农业大学,01,物理＋化学,551,99 125 111 216 
2024,825,3726,青岛农业大学,01,物理＋化学,470,82 98 104 186 
2024,826,3727,山东第一医科大学,01,物理＋化学,553,106 114 93 240 
2024,827,3728,滨州医学院,01,物理＋化学,573,92 114 127 240 
2024,828,3729,山东中医药大学,01,物理＋化学,552,106 118 109 219 
2024,829,3730,济宁医学院,01,物理＋化学,540,100 104 117 219 
2024,830,3731,山东师范大学,01,不限,565,86 110 123 246 
2024,831,3731,山东师范大学,02,物理＋化学,552,95 109 117 231 
2024,832,3733,山东航空学院,01,不限,487,93 80 89 225 
2024,833,3733,山东航空学院,02,物理＋化学,498,97 94 100 207 
2024,834,3734,鲁东大学,01,不限,489,103 83 102 201 
2024,835,3736,山东财经大学,01,不限,552,107 109 120 216 
2024,836,3737,青岛大学,01,物理,539,102 104 111 222 
2024,837,3737,青岛大学,02,物理＋化学,590,114 114 125 237 
2024,838,3738,烟台大学,01,不限,537,104 98 98 237 
2024,839,3740,山东交通学院,01,不限,491,87 80 123 201 
2024,840,3740,山东交通学院,02,物理＋化学,472,83 95 87 207 
2024,841,3743,山东第二医科大学,01,物理＋化学,560,99 122 108 231 
2024,842,3745,山东理工大学,01,物理＋化学,517,110 110 93 204 
2024,843,3746,齐鲁工业大学,01,物理＋化学,447,88 95 63 201 
2024,844,3750,山东石油化工学院,01,不限,482,89 79 80 234 
2024,845,3750,山东石油化工学院,02,物理＋化学,474,105 81 99 189 
2024,846,3753,青岛农业大学海都学院,01,不限,468,87 92 94 195 
2024,847,3778,齐鲁医药学院,01,化学,498,101 87 94 216 
2024,848,3778,齐鲁医药学院,02,物理＋化学,473,93 82 100 198 
2024,849,4105,郑州大学,01,不限,598,101 118 127 252 
2024,850,4105,郑州大学,02,物理＋化学,595,108 130 123 234 
2024,851,4110,华北水利水电大学,01,不限,508,93 94 90 231 
2024,852,4110,华北水利水电大学,02,物理,519,102 101 100 216 
2024,853,4110,华北水利水电大学,03,物理＋化学,497,108 116 60 213 
2024,854,4111,河南理工大学,01,不限,502,95 105 92 210 
2024,855,4111,河南理工大学,02,物理＋化学,495,97 120 80 198 
2024,856,4112,郑州轻工业大学,01,不限,487,113 70 82 222 
2024,857,4112,郑州轻工业大学,02,物理＋化学,482,89 98 103 192 
2024,858,4113,河南工业大学,01,物理＋化学(中外合办),434,    
2024,859,4114,河南科技大学,01,不限,513,108 87 99 219 
2024,860,4114,河南科技大学,02,物理＋化学,543,106 116 102 219 
2024,861,4115,中原工学院,01,物理＋化学(中外合办),435,73 63 104 195 
2024,862,4116,河南农业大学,01,不限,507,100 101 99 207 
2024,863,4116,河南农业大学,02,物理＋化学,506,101 98 106 201 
2024,864,4116,河南农业大学,03,物理＋化学,501,91 114 104 192 
2024,865,4117,河南中医药大学,01,物理＋化学,547,93 102 118 234 
2024,866,4118,河南大学,01,不限,569,100 114 103 252 
2024,867,4118,河南大学,02,历史,572,107 116 100 249 
2024,868,4118,河南大学,03,地理,581,107 111 126 237 
2024,869,4118,河南大学,04,物理＋化学,576,96 126 120 234 
2024,870,4121,郑州航空工业管理学院,01,物理,481,89 97 103 192 
2024,871,4123,河南财经政法大学,01,不限,518,105 85 106 222 
2024,872,4123,河南财经政法大学,02,物理＋化学,514,86 101 102 225 
2024,873,4128,河南师范大学,01,不限,544,103 93 108 240 
2024,874,4128,河南师范大学,02,物理＋化学,498,91 111 71 225 
2024,875,4129,南阳师范学院,01,不限,484,83 84 98 219 
2024,876,4129,南阳师范学院,02,物理,476,83 95 115 183 
2024,877,4133,郑州工商学院,01,不限,475,102 88 96 189 
2024,878,4134,河南城建学院,01,不限,478,99 80 68 231 
2024,879,4134,河南城建学院,02,物理＋化学,435,100 80 99 156 
2024,880,4135,平顶山学院,01,不限,481,93 87 91 210 
2024,881,4135,平顶山学院,02,物理＋化学,453,88 76 88 201 
2024,882,4140,新乡医学院,01,物理＋化学,526,105 96 112 213 
2024,883,4142,郑州工程技术学院,01,不限,481,88 93 90 210 
2024,884,4142,郑州工程技术学院,02,物理＋化学,434,    
2024,885,4144,洛阳理工学院,01,不限,503,108 88 100 207 
2024,886,4144,洛阳理工学院,02,物理＋化学,434,    
2024,887,4149,郑州财经学院,01,不限,471,92 79 90 210 
2024,888,4149,郑州财经学院,02,物理,469,85 99 99 186 
2024,889,4149,郑州财经学院,03,物理＋化学,434,    
2024,890,4201,武汉体育学院,01,不限,486,94 84 71 237 
2024,891,4201,武汉体育学院,02,物理,493,89 110 87 207 
2024,892,4201,武汉体育学院,03,物理＋化学,495,87 90 105 213 
2024,893,4210,武汉大学,01,物理＋化学(中外合办),629,109 119 131 270 
2024,894,4210,武汉大学,02,不限,661,112 131 136 282 
2024,895,4210,武汉大学,03,物理＋化学,657,120 139 140 258 
2024,896,4211,华中科技大学,01,物理＋化学(中外合办),636,117 121 146 252 
2024,897,4211,华中科技大学,02,历史,640,125 115 124 276 
2024,898,4211,华中科技大学,03,物理＋化学,654,123 128 139 264 
2024,899,4211,华中科技大学,04,物理＋化学,652,108 130 132 282 
2024,900,4212,中国地质大学(武汉),01,物理＋化学(中外合办),572,99 111 125 237 
2024,901,4212,中国地质大学(武汉),02,不限,597,109 114 128 246 
2024,902,4212,中国地质大学(武汉),03,物理＋化学,576,109 114 119 234 
2024,903,4213,武汉理工大学,01,不限(中外合办),599,106 128 119 246 
2024,904,4213,武汉理工大学,02,物理＋化学(中外合办),596,104 118 137 237 
2024,905,4213,武汉理工大学,03,不限,606,108 124 125 249 
2024,906,4213,武汉理工大学,04,物理＋化学,604,106 129 111 258 
2024,907,4214,华中农业大学,01,不限,589,111 110 119 249 
2024,908,4214,华中农业大学,02,物理,584,106 110 113 255 
2024,909,4214,华中农业大学,03,物理＋化学,577,103 114 117 243 
2024,910,4214,华中农业大学,04,物理＋生物,594,101 116 122 255 
2024,911,4215,华中师范大学,01,不限,610,107 123 131 249 
2024,912,4215,华中师范大学,02,物理,615,120 112 128 255 
2024,913,4215,华中师范大学,03,物理＋化学,599,107 123 126 243 
2024,914,4216,中南财经政法大学,01,不限,618,115 111 140 252 
2024,915,4216,中南财经政法大学,02,物理,619,111 135 121 252 
2024,916,4220,中南民族大学,01,不限,520,89 98 114 219 
2024,917,4220,中南民族大学,02,物理＋化学,503,103 113 107 180 
2024,918,4221,武汉科技大学,01,物理＋化学,568,107 120 122 219 
2024,919,4222,长江大学,01,不限,517,104 81 110 222 外语线:100
2024,920,4222,长江大学,02,物理＋化学,547,108 109 105 225 
2024,921,4223,武汉工程大学,01,物理＋化学,527,108 112 106 201 
2024,922,4225,武汉轻工大学,01,物理＋化学,508,92 106 103 207 
2024,923,4228,湖北汽车工业学院,01,物理＋化学,473,87 93 98 195 
2024,924,4229,湖北工程学院,01,物理＋化学,464,92 104 85 183 
2024,925,4232,湖北医药学院,01,物理＋化学,512,100 90 121 201 
2024,926,4233,三峡大学,01,物理＋化学(中外合办),557,100 112 111 234 
2024,927,4233,三峡大学,02,不限,516,96 99 99 222 
2024,928,4233,三峡大学,03,物理＋化学,567,99 122 115 231 
2024,929,4234,湖北经济学院,01,不限,497,88 100 96 213 
2024,930,4241,湖北大学,01,不限,526,108 97 105 216 
2024,931,4252,武昌理工学院,01,物理＋化学,434,    
2024,932,4256,湖北医药学院药护学院,01,物理＋化学,461,95 87 99 180 
2024,933,4257,文华学院,01,物理＋化学,434,    
2024,934,4259,武汉华夏理工学院,01,不限,461,97 90 91 183 
2024,935,4259,武汉华夏理工学院,02,物理＋化学,434,    
2024,936,4260,武汉城市学院,01,不限,462,78 109 62 213 
2024,937,4260,武汉城市学院,02,化学,469,91 92 97 189 
2024,938,4261,三峡大学科技学院,01,物理＋化学,459,86 88 93 192 
2024,939,4310,湖南大学,01,不限,624,    
2024,940,4310,湖南大学,02,物理,628,106 131 121 270 
2024,941,4310,湖南大学,03,历史,625,117 114 139 255 
2024,942,4310,湖南大学,04,物理＋化学,631,102 138 130 261 
2024,943,4311,中南大学,01,物理＋化学(中外合办),635,101 139 131 264 
2024,944,4311,中南大学,02,不限,631,121 134 121 255 
2024,945,4311,中南大学,03,物理＋化学,633,115 115 136 267 
2024,946,4311,中南大学,04,物理＋化学＋生物,631,122 124 133 252 
2024,947,4312,湖南师范大学,01,不限,587,110 99 126 252 
2024,948,4312,湖南师范大学,02,思想政治,589,115 88 128 258 
2024,949,4312,湖南师范大学,03,历史,596,114 118 121 243 
2024,950,4312,湖南师范大学,04,地理,592,109 105 135 243 
2024,951,4312,湖南师范大学,05,物理＋化学,572,98 113 127 234 
2024,952,4315,湘潭大学,01,不限,573,108 115 113 237 
2024,953,4315,湘潭大学,02,物理＋化学,576,105 128 124 219 
2024,954,4316,湖南科技大学,01,不限,517,104 94 103 216 
2024,955,4316,湖南科技大学,02,物理,527,98 124 86 219 
2024,956,4316,湖南科技大学,03,物理＋化学,506,97 99 103 207 
2024,957,4317,长沙理工大学,01,物理＋化学(中外合办),580,103 108 129 240 
2024,958,4317,长沙理工大学,02,不限,551,107 108 96 240 
2024,959,4317,长沙理工大学,03,物理＋化学,568,77 130 85 276 
2024,960,4318,湖南农业大学,01,不限,514,100 94 104 216 
2024,961,4318,湖南农业大学,02,物理＋化学,511,104 86 114 207 
2024,962,4319,中南林业科技大学,01,不限,516,106 87 107 216 
2024,963,4319,中南林业科技大学,02,物理,513,116 94 93 210 
2024,964,4319,中南林业科技大学,03,物理＋化学,489,89 110 104 186 
2024,965,4320,湖南中医药大学,01,物理＋化学,565,105 103 141 216 
2024,966,4321,湖南理工学院,01,不限,476,101 101 85 189 
2024,967,4321,湖南理工学院,02,物理,472,91 84 78 219 
2024,968,4322,衡阳师范学院,01,不限,482,100 91 75 216 
2024,969,4322,衡阳师范学院,02,地理,487,109 83 97 198 
2024,970,4323,湖南文理学院,01,不限,481,107 79 82 213 
2024,971,4324,湖南科技学院,01,不限,479,87 91 79 222 
2024,972,4325,南华大学,01,不限,519,96 87 117 219 
2024,973,4325,南华大学,02,物理＋化学,536,103 104 116 213 
2024,974,4326,长沙学院,01,不限,487,90 87 100 210 
2024,975,4326,长沙学院,02,物理＋化学,478,96 89 86 207 
2024,976,4327,湖南工程学院,01,不限,479,91 75 109 204 
2024,977,4327,湖南工程学院,02,物理,484,83 97 106 198 
2024,978,4328,湖南工业大学,01,不限,506,99 92 93 222 
2024,979,4328,湖南工业大学,02,物理＋化学,500,93 113 102 192 
2024,980,4329,湖南工商大学,01,不限,519,96 97 119 207 
2024,981,4330,湖南城市学院,01,不限,480,88 83 72 237 
2024,982,4331,湖南人文科技学院,01,不限,482,88 103 78 213 
2024,983,4332,湘南学院,01,物理＋化学,506,112 100 111 183 
2024,984,4334,湖南第一师范学院,01,物理＋化学,475,94 81 108 192 
2024,985,4340,长沙医学院,01,物理＋化学,470,94 100 96 180 
2024,986,4348,湖南文理学院芙蓉学院,01,不限,478,99 69 118 192 
2024,987,4353,湖南工学院,01,物理＋化学,456,71 100 72 213 
2024,988,4354,湖南财政经济学院,01,不限,497,102 98 78 219 
2024,989,4401,广州体育学院,01,不限,487,104 72 95 216 
2024,990,4404,香港城市大学(东莞),01,物理＋化学(中外合办),625,104 118 130 273 
2024,991,4410,中山大学,01,不限,653,121 116 143 273 
2024,992,4410,中山大学,02,思想政治,649,122 112 142 273 
2024,993,4410,中山大学,03,物理＋化学,644,113 130 134 267 
2024,994,4411,华南理工大学,01,不限,626,117 119 147 243 
2024,995,4411,华南理工大学,02,物理,638,120 116 132 270 
2024,996,4411,华南理工大学,03,物理＋化学,636,116 138 142 240 
2024,997,4412,暨南大学,01,不限,605,107 121 125 252 
2024,998,4412,暨南大学,02,物理＋化学,610,113 123 128 246 
2024,999,4413,华南农业大学,01,物理＋化学,568,104 127 91 246 
2024,1000,4414,广州中医药大学,01,不限,540,113 90 112 225 
2024,1001,4414,广州中医药大学,02,物理＋化学,573,107 108 121 237 
2024,1002,4415,广东外语外贸大学,01,不限,525,90 90 126 219 
2024,1003,4415,广东外语外贸大学,02,物理,576,108 116 103 249 
2024,1004,4416,南方医科大学,01,化学,525,96 94 119 216 
2024,1005,4416,南方医科大学,02,物理＋化学,565,111 111 136 207 
2024,1006,4418,广东以色列理工学院,01,物理＋化学(中外合办),586,105 108 139 234 外语线:105
2024,1007,4419,北京师范大学(珠海校区),01,不限,639,111 120 138 270 
2024,1008,4419,北京师范大学(珠海校区),02,物理＋化学,635,    
2024,1009,4420,汕头大学,01,不限,526,97 100 101 228 
2024,1010,4421,广东海洋大学,01,不限,508,104 93 98 213 
2024,1011,4421,广东海洋大学,02,物理＋化学,493,95 94 109 195 
2024,1012,4421,广东海洋大学,03,物理＋化学＋生物,469,94 97 62 216 
2024,1013,4422,华南师范大学,01,不限,590,112 97 123 258 
2024,1014,4425,深圳大学,01,不限,604,112 103 128 261 
2024,1015,4425,深圳大学,02,物理,626,117 120 134 255 
2024,1016,4425,深圳大学,03,物理＋化学,605,113 114 123 255 
2024,1017,4428,广东金融学院,01,不限,505,99 104 89 213 
2024,1018,4430,广东工业大学,01,不限,539,97 109 90 243 
2024,1019,4430,广东工业大学,02,物理＋化学,550,100 113 112 225 
2024,1020,4432,北京师范大学-香港浸会大学联合国际学院,01,不限(中外合办),588,107 106 126 249 
2024,1021,4432,北京师范大学-香港浸会大学联合国际学院,02,物理(中外合办),587,109 122 110 246 
2024,1022,4432,北京师范大学-香港浸会大学联合国际学院,03,物理＋化学(中外合办),589,107 117 131 234 
2024,1023,4433,东莞理工学院,01,物理＋化学,512,92 106 101 213 
2024,1024,4436,广东药科大学,01,物理＋化学,496,120 87 115 174 
2024,1025,4440,珠海科技学院,01,不限,471,88 84 98 201 
2024,1026,4440,珠海科技学院,02,物理＋化学,457,89 95 96 177 
2024,1027,4442,广东医科大学,01,物理＋化学,563,96 109 129 219 
2024,1028,4443,岭南师范学院,01,不限,473,99 79 115 180 
2024,1029,4443,岭南师范学院,02,历史,480,91 94 94 201 
2024,1030,4444,华南农业大学珠江学院,01,不限,434,    
2024,1031,4515,桂林电子科技大学,01,不限,506,89 97 101 219 
2024,1032,4515,桂林电子科技大学,02,物理＋化学,542,92 109 116 225 
2024,1033,4516,桂林理工大学,01,不限,491,83 97 77 234 
2024,1034,4516,桂林理工大学,02,物理＋化学,497,80 103 92 222 
2024,1035,4517,广西师范大学,01,思想政治,539,110 96 105 228 
2024,1036,4517,广西师范大学,02,历史,548,113 92 100 243 
2024,1037,4517,广西师范大学,03,物理＋化学,484,87 110 80 207 
2024,1038,4520,南宁师范大学,01,思想政治＋历史,520,98 82 109 231 
2024,1039,4520,南宁师范大学,02,历史＋地理,490,98 75 86 231 
2024,1040,4541,桂林航天工业学院,01,不限,483,100 88 100 195 
2024,1041,4541,桂林航天工业学院,02,物理＋化学,460,82 92 97 189 
2024,1042,4611,海南大学,01,物理＋化学,567,98 115 108 246 
2024,1043,4612,海南师范大学,01,不限,509,95 84 96 234 
2024,1044,4613,海南医科大学,01,物理＋化学,514,100 93 108 213 
2024,1045,4620,三亚学院,01,不限,467,96 87 104 180 
2024,1046,4620,三亚学院,02,物理,466,91 67 98 210 
